web-scraper-order,web-scraper-start-url,player-link,player-link-href,player-stats-link,player-stats-link-href,player-stats
"1613237162-1067","https://www.atptour.com/en/rankings/singles","Pablo Cuevas","https://www.atptour.com/en/players/pablo-cuevas/c882/overview","Player Stats","https://www.atptour.com/en/players/pablo-cuevas/c882/player-stats","2,371"
"1613237280-2080","https://www.atptour.com/en/rankings/singles","Albert Ramos-Vinolas","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/overview","Player Stats","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/player-stats","3,129"
"1613237107-612","https://www.atptour.com/en/rankings/singles","Pierre-Hugues Herbert","https://www.atptour.com/en/players/pierre-hugues-herbert/h996/overview","Player Stats","https://www.atptour.com/en/players/pierre-hugues-herbert/h996/player-stats","Double Faults"
"1613237276-2048","https://www.atptour.com/en/rankings/singles","Nick Kyrgios","https://www.atptour.com/en/players/nick-kyrgios/ke17/overview","Player Stats","https://www.atptour.com/en/players/nick-kyrgios/ke17/player-stats","16%"
"1613237180-1240","https://www.atptour.com/en/rankings/singles","Jiri Vesely","https://www.atptour.com/en/players/jiri-vesely/v708/overview","Player Stats","https://www.atptour.com/en/players/jiri-vesely/v708/player-stats","27%"
"1613237126-770","https://www.atptour.com/en/rankings/singles","Federico Delbonis","https://www.atptour.com/en/players/federico-delbonis/d874/overview","Player Stats","https://www.atptour.com/en/players/federico-delbonis/d874/player-stats","2nd Serve Points Won"
"1613237382-2898","https://www.atptour.com/en/rankings/singles","John Isner","https://www.atptour.com/en/players/john-isner/i186/overview","Player Stats","https://www.atptour.com/en/players/john-isner/i186/player-stats","2nd Serve Points Won"
"1613237307-2312","https://www.atptour.com/en/rankings/singles","Nikoloz Basilashvili","https://www.atptour.com/en/players/nikoloz-basilashvili/bg23/overview","Player Stats","https://www.atptour.com/en/players/nikoloz-basilashvili/bg23/player-stats","2,549"
"1613237294-2169","https://www.atptour.com/en/rankings/singles","Marin Cilic","https://www.atptour.com/en/players/marin-cilic/c977/overview","Player Stats","https://www.atptour.com/en/players/marin-cilic/c977/player-stats","6,844"
"1613237303-2260","https://www.atptour.com/en/rankings/singles","Miomir Kecmanovic","https://www.atptour.com/en/players/miomir-kecmanovic/ki95/overview","Player Stats","https://www.atptour.com/en/players/miomir-kecmanovic/ki95/player-stats","Service Games Won"
"1613237262-1935","https://www.atptour.com/en/rankings/singles","Kyle Edmund","https://www.atptour.com/en/players/kyle-edmund/e831/overview","Player Stats","https://www.atptour.com/en/players/kyle-edmund/e831/player-stats","Return Points Won"
"1613237216-1548","https://www.atptour.com/en/rankings/singles","Stefano Travaglia","https://www.atptour.com/en/players/stefano-travaglia/ta12/overview","Player Stats","https://www.atptour.com/en/players/stefano-travaglia/ta12/player-stats","348"
"1613237180-1241","https://www.atptour.com/en/rankings/singles","Jiri Vesely","https://www.atptour.com/en/players/jiri-vesely/v708/overview","Player Stats","https://www.atptour.com/en/players/jiri-vesely/v708/player-stats","2nd Serve Return Points Won"
"1613237391-2974","https://www.atptour.com/en/rankings/singles","Cristian Garin","https://www.atptour.com/en/players/cristian-garin/gd64/overview","Player Stats","https://www.atptour.com/en/players/cristian-garin/gd64/player-stats","2nd Serve Points Won"
"1613237444-3444","https://www.atptour.com/en/rankings/singles","Matteo Berrettini","https://www.atptour.com/en/players/matteo-berrettini/bk40/overview","Player Stats","https://www.atptour.com/en/players/matteo-berrettini/bk40/player-stats","28%"
"1613237422-3244","https://www.atptour.com/en/rankings/singles","David Goffin","https://www.atptour.com/en/players/david-goffin/gb88/overview","Player Stats","https://www.atptour.com/en/players/david-goffin/gb88/player-stats","Break Points Saved"
"1613237243-1761","https://www.atptour.com/en/rankings/singles","Alejandro Davidovich Fokina","https://www.atptour.com/en/players/alejandro-davidovich-fokina/dh50/overview","Player Stats","https://www.atptour.com/en/players/alejandro-davidovich-fokina/dh50/player-stats","343"
"1613237462-3591","https://www.atptour.com/en/rankings/singles","Stefanos Tsitsipas","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview","Player Stats","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/player-stats","86%"
"1613237239-1736","https://www.atptour.com/en/rankings/singles","Marton Fucsovics","https://www.atptour.com/en/players/marton-fucsovics/f724/overview","Player Stats","https://www.atptour.com/en/players/marton-fucsovics/f724/player-stats","51%"
"1613237096-569","https://www.atptour.com/en/rankings/singles","Emil Ruusuvuori","https://www.atptour.com/en/players/emil-ruusuvuori/rh24/overview","Player Stats","https://www.atptour.com/en/players/emil-ruusuvuori/rh24/player-stats","Total Points Won"
"1613237257-1894","https://www.atptour.com/en/rankings/singles","Tennys Sandgren","https://www.atptour.com/en/players/tennys-sandgren/sl08/overview","Player Stats","https://www.atptour.com/en/players/tennys-sandgren/sl08/player-stats","1,323"
"1613237453-3503","https://www.atptour.com/en/rankings/singles","Andrey Rublev","https://www.atptour.com/en/players/andrey-rublev/re44/overview","Player Stats","https://www.atptour.com/en/players/andrey-rublev/re44/player-stats","60%"
"1613237060-257","https://www.atptour.com/en/rankings/singles","Attila Balazs","https://www.atptour.com/en/players/attila-balazs/bd80/overview","Player Stats","https://www.atptour.com/en/players/attila-balazs/bd80/player-stats","Break Points Converted"
"1613237234-1690","https://www.atptour.com/en/rankings/singles","Laslo Djere","https://www.atptour.com/en/players/laslo-djere/db63/overview","Player Stats","https://www.atptour.com/en/players/laslo-djere/db63/player-stats","Service Games Won"
"1613237229-1651","https://www.atptour.com/en/rankings/singles","Aljaz Bedene","https://www.atptour.com/en/players/aljaz-bedene/bh09/overview","Player Stats","https://www.atptour.com/en/players/aljaz-bedene/bh09/player-stats","3,136"
"1613237355-2665","https://www.atptour.com/en/rankings/singles","Hubert Hurkacz","https://www.atptour.com/en/players/hubert-hurkacz/hb71/overview","Player Stats","https://www.atptour.com/en/players/hubert-hurkacz/hb71/player-stats","302"
"1613237064-302","https://www.atptour.com/en/rankings/singles","Joao Sousa","https://www.atptour.com/en/players/joao-sousa/sh90/overview","Player Stats","https://www.atptour.com/en/players/joao-sousa/sh90/player-stats","37%"
"1613237166-1103","https://www.atptour.com/en/rankings/singles","Corentin Moutet","https://www.atptour.com/en/players/corentin-moutet/mw02/overview","Player Stats","https://www.atptour.com/en/players/corentin-moutet/mw02/player-stats","Singles Service Record"
"1613237471-3660","https://www.atptour.com/en/rankings/singles","Daniil Medvedev","https://www.atptour.com/en/players/daniil-medvedev/mm58/overview","Player Stats","https://www.atptour.com/en/players/daniil-medvedev/mm58/player-stats","Break Points Faced"
"1613237175-1200","https://www.atptour.com/en/rankings/singles","Cameron Norrie","https://www.atptour.com/en/players/cameron-norrie/n771/overview","Player Stats","https://www.atptour.com/en/players/cameron-norrie/n771/player-stats","Singles Return Record"
"1613237453-3525","https://www.atptour.com/en/rankings/singles","Andrey Rublev","https://www.atptour.com/en/players/andrey-rublev/re44/overview","Player Stats","https://www.atptour.com/en/players/andrey-rublev/re44/player-stats","Break Points Converted"
"1613237234-1703","https://www.atptour.com/en/rankings/singles","Laslo Djere","https://www.atptour.com/en/players/laslo-djere/db63/overview","Player Stats","https://www.atptour.com/en/players/laslo-djere/db63/player-stats","Return Games Played"
"1613237289-2148","https://www.atptour.com/en/rankings/singles","Guido Pella","https://www.atptour.com/en/players/guido-pella/pc11/overview","Player Stats","https://www.atptour.com/en/players/guido-pella/pc11/player-stats","Total Service Points Won"
"1613237184-1269","https://www.atptour.com/en/rankings/singles","Fernando Verdasco","https://www.atptour.com/en/players/fernando-verdasco/v306/overview","Player Stats","https://www.atptour.com/en/players/fernando-verdasco/v306/player-stats","63%"
"1613237316-2382","https://www.atptour.com/en/rankings/singles","Reilly Opelka","https://www.atptour.com/en/players/reilly-opelka/o522/overview","Player Stats","https://www.atptour.com/en/players/reilly-opelka/o522/player-stats","41%"
"1613237203-1417","https://www.atptour.com/en/rankings/singles","Vasek Pospisil","https://www.atptour.com/en/players/vasek-pospisil/pd07/overview","Player Stats","https://www.atptour.com/en/players/vasek-pospisil/pd07/player-stats","51%"
"1613237435-3372","https://www.atptour.com/en/rankings/singles","Denis Shapovalov","https://www.atptour.com/en/players/denis-shapovalov/su55/overview","Player Stats","https://www.atptour.com/en/players/denis-shapovalov/su55/player-stats","1,172"
"1613237335-2519","https://www.atptour.com/en/rankings/singles","Ugo Humbert","https://www.atptour.com/en/players/ugo-humbert/hh26/overview","Player Stats","https://www.atptour.com/en/players/ugo-humbert/hh26/player-stats","52%"
"1613237326-2433","https://www.atptour.com/en/rankings/singles","Adrian Mannarino","https://www.atptour.com/en/players/adrian-mannarino/me82/overview","Player Stats","https://www.atptour.com/en/players/adrian-mannarino/me82/player-stats","Singles Service Record"
"1613237087-476","https://www.atptour.com/en/rankings/singles","Sebastian Korda","https://www.atptour.com/en/players/sebastian-korda/k0ah/overview","Player Stats","https://www.atptour.com/en/players/sebastian-korda/k0ah/player-stats","Total Service Points Won"
"1613237212-1509","https://www.atptour.com/en/rankings/singles","Jeremy Chardy","https://www.atptour.com/en/players/jeremy-chardy/ca12/overview","Player Stats","https://www.atptour.com/en/players/jeremy-chardy/ca12/player-stats","Break Points Opportunities"
"1613237047-147","https://www.atptour.com/en/rankings/singles","Soonwoo Kwon","https://www.atptour.com/en/players/soonwoo-kwon/kf17/overview","Player Stats","https://www.atptour.com/en/players/soonwoo-kwon/kf17/player-stats","Return Games Won"
"1613237180-1229","https://www.atptour.com/en/rankings/singles","Jiri Vesely","https://www.atptour.com/en/players/jiri-vesely/v708/overview","Player Stats","https://www.atptour.com/en/players/jiri-vesely/v708/player-stats","1,583"
"1613237162-1074","https://www.atptour.com/en/rankings/singles","Pablo Cuevas","https://www.atptour.com/en/players/pablo-cuevas/c882/overview","Player Stats","https://www.atptour.com/en/players/pablo-cuevas/c882/player-stats","2nd Serve Points Won"
"1613237359-2703","https://www.atptour.com/en/rankings/singles","Benoit Paire","https://www.atptour.com/en/players/benoit-paire/pd31/overview","Player Stats","https://www.atptour.com/en/players/benoit-paire/pd31/player-stats","2,266"
"1613237457-3544","https://www.atptour.com/en/rankings/singles","Alexander Zverev","https://www.atptour.com/en/players/alexander-zverev/z355/overview","Player Stats","https://www.atptour.com/en/players/alexander-zverev/z355/player-stats","2nd Serve Points Won"
"1613237453-3501","https://www.atptour.com/en/rankings/singles","Andrey Rublev","https://www.atptour.com/en/players/andrey-rublev/re44/overview","Player Stats","https://www.atptour.com/en/players/andrey-rublev/re44/player-stats","672"
"1613237193-1337","https://www.atptour.com/en/rankings/singles","Feliciano Lopez","https://www.atptour.com/en/players/feliciano-lopez/l397/overview","Player Stats","https://www.atptour.com/en/players/feliciano-lopez/l397/player-stats","59%"
"1613237239-1728","https://www.atptour.com/en/rankings/singles","Marton Fucsovics","https://www.atptour.com/en/players/marton-fucsovics/f724/overview","Player Stats","https://www.atptour.com/en/players/marton-fucsovics/f724/player-stats","Service Games Won"
"1613237471-3676","https://www.atptour.com/en/rankings/singles","Daniil Medvedev","https://www.atptour.com/en/players/daniil-medvedev/mm58/overview","Player Stats","https://www.atptour.com/en/players/daniil-medvedev/mm58/player-stats","1,850"
"1613237312-2355","https://www.atptour.com/en/rankings/singles","John Millman","https://www.atptour.com/en/players/john-millman/mh30/overview","Player Stats","https://www.atptour.com/en/players/john-millman/mh30/player-stats","Total Points Won"
"1613237440-3397","https://www.atptour.com/en/rankings/singles","Gael Monfils","https://www.atptour.com/en/players/gael-monfils/mc65/overview","Player Stats","https://www.atptour.com/en/players/gael-monfils/mc65/player-stats","62%"
"1613237276-2016","https://www.atptour.com/en/rankings/singles","Nick Kyrgios","https://www.atptour.com/en/players/nick-kyrgios/ke17/overview","Player Stats","https://www.atptour.com/en/players/nick-kyrgios/ke17/player-stats","Aces"
"1613237431-3318","https://www.atptour.com/en/rankings/singles","Roberto Bautista Agut","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview","Player Stats","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/player-stats","Break Points Faced"
"1613237462-3607","https://www.atptour.com/en/rankings/singles","Stefanos Tsitsipas","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview","Player Stats","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/player-stats","Return Points Won"
"1613237409-3119","https://www.atptour.com/en/rankings/singles","Stan Wawrinka","https://www.atptour.com/en/players/stan-wawrinka/w367/overview","Player Stats","https://www.atptour.com/en/players/stan-wawrinka/w367/player-stats","5,867"
"1613237449-3496","https://www.atptour.com/en/rankings/singles","Diego Schwartzman","https://www.atptour.com/en/players/diego-schwartzman/sm37/overview","Player Stats","https://www.atptour.com/en/players/diego-schwartzman/sm37/player-stats","51%"
"1613237350-2628","https://www.atptour.com/en/rankings/singles","Taylor Fritz","https://www.atptour.com/en/players/taylor-fritz/fb98/overview","Player Stats","https://www.atptour.com/en/players/taylor-fritz/fb98/player-stats","1st Serve"
"1613237373-2829","https://www.atptour.com/en/rankings/singles","Daniel Evans","https://www.atptour.com/en/players/daniel-evans/e687/overview","Player Stats","https://www.atptour.com/en/players/daniel-evans/e687/player-stats","1,772"
"1613237435-3355","https://www.atptour.com/en/rankings/singles","Denis Shapovalov","https://www.atptour.com/en/players/denis-shapovalov/su55/overview","Player Stats","https://www.atptour.com/en/players/denis-shapovalov/su55/player-stats","52%"
"1613237060-253","https://www.atptour.com/en/rankings/singles","Attila Balazs","https://www.atptour.com/en/players/attila-balazs/bd80/overview","Player Stats","https://www.atptour.com/en/players/attila-balazs/bd80/player-stats","2nd Serve Return Points Won"
"1613237377-2879","https://www.atptour.com/en/rankings/singles","Borna Coric","https://www.atptour.com/en/players/borna-coric/cg80/overview","Player Stats","https://www.atptour.com/en/players/borna-coric/cg80/player-stats","Break Points Converted"
"1613237135-862","https://www.atptour.com/en/rankings/singles","Salvatore Caruso","https://www.atptour.com/en/players/salvatore-caruso/ce25/overview","Player Stats","https://www.atptour.com/en/players/salvatore-caruso/ce25/player-stats","51%"
"1613237431-3336","https://www.atptour.com/en/rankings/singles","Roberto Bautista Agut","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview","Player Stats","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/player-stats","42%"
"1613237102-572","https://www.atptour.com/en/rankings/singles","Radu Albot","https://www.atptour.com/en/players/radu-albot/a829/overview","Player Stats","https://www.atptour.com/en/players/radu-albot/a829/player-stats","Aces"
"1613237289-2152","https://www.atptour.com/en/rankings/singles","Guido Pella","https://www.atptour.com/en/players/guido-pella/pc11/overview","Player Stats","https://www.atptour.com/en/players/guido-pella/pc11/player-stats","28%"
"1613237198-1404","https://www.atptour.com/en/rankings/singles","Frances Tiafoe","https://www.atptour.com/en/players/frances-tiafoe/td51/overview","Player Stats","https://www.atptour.com/en/players/frances-tiafoe/td51/player-stats","35%"
"1613237069-306","https://www.atptour.com/en/rankings/singles","Federico Coria","https://www.atptour.com/en/players/federico-coria/ce77/overview","Player Stats","https://www.atptour.com/en/players/federico-coria/ce77/player-stats","Aces"
"1613237069-326","https://www.atptour.com/en/rankings/singles","Federico Coria","https://www.atptour.com/en/players/federico-coria/ce77/overview","Player Stats","https://www.atptour.com/en/players/federico-coria/ce77/player-stats","Singles Return Record"
"1613237267-1974","https://www.atptour.com/en/rankings/singles","Jordan Thompson","https://www.atptour.com/en/players/jordan-thompson/tc61/overview","Player Stats","https://www.atptour.com/en/players/jordan-thompson/tc61/player-stats","36%"
"1613237321-2423","https://www.atptour.com/en/rankings/singles","Jan-Lennard Struff","https://www.atptour.com/en/players/jan-lennard-struff/sl28/overview","Player Stats","https://www.atptour.com/en/players/jan-lennard-struff/sl28/player-stats","Break Points Converted"
"1613237055-220","https://www.atptour.com/en/rankings/singles","Mikael Ymer","https://www.atptour.com/en/players/mikael-ymer/y268/overview","Player Stats","https://www.atptour.com/en/players/mikael-ymer/y268/player-stats","42%"
"1613237339-2580","https://www.atptour.com/en/rankings/singles","Filip Krajinovic","https://www.atptour.com/en/players/filip-krajinovic/kb05/overview","Player Stats","https://www.atptour.com/en/players/filip-krajinovic/kb05/player-stats","24%"
"1613237130-826","https://www.atptour.com/en/rankings/singles","Egor Gerasimov","https://www.atptour.com/en/players/egor-gerasimov/gc89/overview","Player Stats","https://www.atptour.com/en/players/egor-gerasimov/gc89/player-stats","280"
"1613237047-142","https://www.atptour.com/en/rankings/singles","Soonwoo Kwon","https://www.atptour.com/en/players/soonwoo-kwon/kf17/overview","Player Stats","https://www.atptour.com/en/players/soonwoo-kwon/kf17/player-stats","244"
"1613237294-2188","https://www.atptour.com/en/rankings/singles","Marin Cilic","https://www.atptour.com/en/players/marin-cilic/c977/overview","Player Stats","https://www.atptour.com/en/players/marin-cilic/c977/player-stats","Singles Return Record"
"1613237051-183","https://www.atptour.com/en/rankings/singles","Gianluca Mager","https://www.atptour.com/en/players/gianluca-mager/ml57/overview","Player Stats","https://www.atptour.com/en/players/gianluca-mager/ml57/player-stats","Return Games Played"
"1613237148-978","https://www.atptour.com/en/rankings/singles","Marcos Giron","https://www.atptour.com/en/players/marcos-giron/gc88/overview","Player Stats","https://www.atptour.com/en/players/marcos-giron/gc88/player-stats","209"
"1613237462-3582","https://www.atptour.com/en/rankings/singles","Stefanos Tsitsipas","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/overview","Player Stats","https://www.atptour.com/en/players/stefanos-tsitsipas/te51/player-stats","2nd Serve Points Won"
"1613237121-752","https://www.atptour.com/en/rankings/singles","Kevin Anderson","https://www.atptour.com/en/players/kevin-anderson/a678/overview","Player Stats","https://www.atptour.com/en/players/kevin-anderson/a678/player-stats","36%"
"1613237395-3023","https://www.atptour.com/en/rankings/singles","Grigor Dimitrov","https://www.atptour.com/en/players/grigor-dimitrov/d875/overview","Player Stats","https://www.atptour.com/en/players/grigor-dimitrov/d875/player-stats","66%"
"1613237042-99","https://www.atptour.com/en/rankings/singles","Dennis Novak","https://www.atptour.com/en/players/dennis-novak/db59/overview","Player Stats","https://www.atptour.com/en/players/dennis-novak/db59/player-stats","1st Serve Return Points Won"
"1613237078-386","https://www.atptour.com/en/rankings/singles","Mikhail Kukushkin","https://www.atptour.com/en/players/mikhail-kukushkin/k926/overview","Player Stats","https://www.atptour.com/en/players/mikhail-kukushkin/k926/player-stats","1st Serve"
"1613237475-3691","https://www.atptour.com/en/rankings/singles","Dominic Thiem","https://www.atptour.com/en/players/dominic-thiem/tb69/overview","Player Stats","https://www.atptour.com/en/players/dominic-thiem/tb69/player-stats","1,244"
"1613237207-1453","https://www.atptour.com/en/rankings/singles","Jo-Wilfried Tsonga","https://www.atptour.com/en/players/jo-wilfried-tsonga/t786/overview","Player Stats","https://www.atptour.com/en/players/jo-wilfried-tsonga/t786/player-stats","78%"
"1613237055-222","https://www.atptour.com/en/rankings/singles","Mikael Ymer","https://www.atptour.com/en/players/mikael-ymer/y268/overview","Player Stats","https://www.atptour.com/en/players/mikael-ymer/y268/player-stats","414"
"1613237139-879","https://www.atptour.com/en/rankings/singles","Steve Johnson","https://www.atptour.com/en/players/steve-johnson/j386/overview","Player Stats","https://www.atptour.com/en/players/steve-johnson/j386/player-stats","1,004"
"1613237033-8","https://www.atptour.com/en/rankings/singles","Philipp Kohlschreiber","https://www.atptour.com/en/players/philipp-kohlschreiber/k435/overview","Player Stats","https://www.atptour.com/en/players/philipp-kohlschreiber/k435/player-stats","1st Serve Points Won"
"1613237386-2934","https://www.atptour.com/en/rankings/singles","Alex de Minaur","https://www.atptour.com/en/players/alex-de-minaur/dh58/overview","Player Stats","https://www.atptour.com/en/players/alex-de-minaur/dh58/player-stats","1st Serve Points Won"
"1613237229-1662","https://www.atptour.com/en/rankings/singles","Aljaz Bedene","https://www.atptour.com/en/players/aljaz-bedene/bh09/overview","Player Stats","https://www.atptour.com/en/players/aljaz-bedene/bh09/player-stats","1,615"
"1613237440-3395","https://www.atptour.com/en/rankings/singles","Gael Monfils","https://www.atptour.com/en/players/gael-monfils/mc65/overview","Player Stats","https://www.atptour.com/en/players/gael-monfils/mc65/player-stats","4,746"
"1613237431-3308","https://www.atptour.com/en/rankings/singles","Roberto Bautista Agut","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/overview","Player Stats","https://www.atptour.com/en/players/roberto-bautista-agut/bd06/player-stats","Aces"
"1613237126-774","https://www.atptour.com/en/rankings/singles","Federico Delbonis","https://www.atptour.com/en/players/federico-delbonis/d874/overview","Player Stats","https://www.atptour.com/en/players/federico-delbonis/d874/player-stats","Break Points Saved"
"1613237239-1727","https://www.atptour.com/en/rankings/singles","Marton Fucsovics","https://www.atptour.com/en/players/marton-fucsovics/f724/overview","Player Stats","https://www.atptour.com/en/players/marton-fucsovics/f724/player-stats","1,739"
"1613237285-2105","https://www.atptour.com/en/rankings/singles","Alexander Bublik","https://www.atptour.com/en/players/alexander-bublik/bk92/overview","Player Stats","https://www.atptour.com/en/players/alexander-bublik/bk92/player-stats","59%"
"1613237280-2075","https://www.atptour.com/en/rankings/singles","Albert Ramos-Vinolas","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/overview","Player Stats","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/player-stats","1st Serve Return Points Won"
"1613237326-2466","https://www.atptour.com/en/rankings/singles","Adrian Mannarino","https://www.atptour.com/en/players/adrian-mannarino/me82/overview","Player Stats","https://www.atptour.com/en/players/adrian-mannarino/me82/player-stats","23%"
"1613237051-157","https://www.atptour.com/en/rankings/singles","Gianluca Mager","https://www.atptour.com/en/players/gianluca-mager/ml57/overview","Player Stats","https://www.atptour.com/en/players/gianluca-mager/ml57/player-stats","60"
"1613237193-1359","https://www.atptour.com/en/rankings/singles","Feliciano Lopez","https://www.atptour.com/en/players/feliciano-lopez/l397/overview","Player Stats","https://www.atptour.com/en/players/feliciano-lopez/l397/player-stats","Break Points Converted"
"1613237135-859","https://www.atptour.com/en/rankings/singles","Salvatore Caruso","https://www.atptour.com/en/players/salvatore-caruso/ce25/overview","Player Stats","https://www.atptour.com/en/players/salvatore-caruso/ce25/player-stats","1st Serve Return Points Won"
"1613237303-2276","https://www.atptour.com/en/rankings/singles","Miomir Kecmanovic","https://www.atptour.com/en/players/miomir-kecmanovic/ki95/overview","Player Stats","https://www.atptour.com/en/players/miomir-kecmanovic/ki95/player-stats","22%"
"1613237078-407","https://www.atptour.com/en/rankings/singles","Mikhail Kukushkin","https://www.atptour.com/en/players/mikhail-kukushkin/k926/overview","Player Stats","https://www.atptour.com/en/players/mikhail-kukushkin/k926/player-stats","Break Points Opportunities"
"1613237055-205","https://www.atptour.com/en/rankings/singles","Mikael Ymer","https://www.atptour.com/en/players/mikael-ymer/y268/overview","Player Stats","https://www.atptour.com/en/players/mikael-ymer/y268/player-stats","55%"
"1613237220-1588","https://www.atptour.com/en/rankings/singles","Pablo Andujar","https://www.atptour.com/en/players/pablo-andujar/a596/overview","Player Stats","https://www.atptour.com/en/players/pablo-andujar/a596/player-stats","40%"
"1613237453-3512","https://www.atptour.com/en/rankings/singles","Andrey Rublev","https://www.atptour.com/en/players/andrey-rublev/re44/overview","Player Stats","https://www.atptour.com/en/players/andrey-rublev/re44/player-stats","Service Games Played"
"1613237042-89","https://www.atptour.com/en/rankings/singles","Dennis Novak","https://www.atptour.com/en/players/dennis-novak/db59/overview","Player Stats","https://www.atptour.com/en/players/dennis-novak/db59/player-stats","327"
"1613237475-3718","https://www.atptour.com/en/rankings/singles","Dominic Thiem","https://www.atptour.com/en/players/dominic-thiem/tb69/overview","Player Stats","https://www.atptour.com/en/players/dominic-thiem/tb69/player-stats","5,617"
"1613237107-635","https://www.atptour.com/en/rankings/singles","Pierre-Hugues Herbert","https://www.atptour.com/en/players/pierre-hugues-herbert/h996/overview","Player Stats","https://www.atptour.com/en/players/pierre-hugues-herbert/h996/player-stats","Break Points Opportunities"
"1613237139-891","https://www.atptour.com/en/rankings/singles","Steve Johnson","https://www.atptour.com/en/players/steve-johnson/j386/overview","Player Stats","https://www.atptour.com/en/players/steve-johnson/j386/player-stats","4,221"
"1613237466-3646","https://www.atptour.com/en/rankings/singles","Roger Federer","https://www.atptour.com/en/players/roger-federer/f324/overview","Player Stats","https://www.atptour.com/en/players/roger-federer/f324/player-stats","40%"
"1613237400-3045","https://www.atptour.com/en/rankings/singles","Karen Khachanov","https://www.atptour.com/en/players/karen-khachanov/ke29/overview","Player Stats","https://www.atptour.com/en/players/karen-khachanov/ke29/player-stats","700"
"1613237330-2505","https://www.atptour.com/en/rankings/singles","Lorenzo Sonego","https://www.atptour.com/en/players/lorenzo-sonego/su87/overview","Player Stats","https://www.atptour.com/en/players/lorenzo-sonego/su87/player-stats","Return Points Won"
"1613237153-1016","https://www.atptour.com/en/rankings/singles","Thiago Monteiro","https://www.atptour.com/en/players/thiago-monteiro/mj08/overview","Player Stats","https://www.atptour.com/en/players/thiago-monteiro/mj08/player-stats","564"
"1613237074-349","https://www.atptour.com/en/rankings/singles","Lloyd Harris","https://www.atptour.com/en/players/lloyd-harris/hg86/overview","Player Stats","https://www.atptour.com/en/players/lloyd-harris/hg86/player-stats","63%"
"1613237440-3385","https://www.atptour.com/en/rankings/singles","Gael Monfils","https://www.atptour.com/en/players/gael-monfils/mc65/overview","Player Stats","https://www.atptour.com/en/players/gael-monfils/mc65/player-stats","6,211"
"1613237102-579","https://www.atptour.com/en/rankings/singles","Radu Albot","https://www.atptour.com/en/players/radu-albot/a829/overview","Player Stats","https://www.atptour.com/en/players/radu-albot/a829/player-stats","65%"
"1613237298-2213","https://www.atptour.com/en/rankings/singles","Kei Nishikori","https://www.atptour.com/en/players/kei-nishikori/n552/overview","Player Stats","https://www.atptour.com/en/players/kei-nishikori/n552/player-stats","71%"
"1613237280-2074","https://www.atptour.com/en/rankings/singles","Albert Ramos-Vinolas","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/overview","Player Stats","https://www.atptour.com/en/players/albert-ramos-vinolas/r772/player-stats","Singles Return Record"
"1613237368-2803","https://www.atptour.com/en/rankings/singles","Dusan Lajovic","https://www.atptour.com/en/players/dusan-lajovic/l987/overview","Player Stats","https://www.atptour.com/en/players/dusan-lajovic/l987/player-stats","Break Points Converted"
"1613237449-3473","https://www.atptour.com/en/rankings/singles","Diego Schwartzman","https://www.atptour.com/en/players/diego-schwartzman/sm37/overview","Player Stats","https://www.atptour.com/en/players/diego-schwartzman/sm37/player-stats","56%"
"1613237102-599","https://www.atptour.com/en/rankings/singles","Radu Albot","https://www.atptour.com/en/players/radu-albot/a829/overview","Player Stats","https://www.atptour.com/en/players/radu-albot/a829/player-stats","Break Points Converted"
"1613237074-345","https://www.atptour.com/en/rankings/singles","Lloyd Harris","https://www.atptour.com/en/players/lloyd-harris/hg86/overview","Player Stats","https://www.atptour.com/en/players/lloyd-harris/hg86/player-stats","478"
"1613237276-2035","https://www.atptour.com/en/rankings/singles","Nick Kyrgios","https://www.atptour.com/en/players/nick-kyrgios/ke17/overview","Player Stats","https://www.atptour.com/en/players/nick-kyrgios/ke17/player-stats","69%"
"1613237289-2136","https://www.atptour.com/en/rankings/singles","Guido Pella","https://www.atptour.com/en/players/guido-pella/pc11/overview","Player Stats","https://www.atptour.com/en/players/guido-pella/pc11/player-stats","1st Serve Points Won"
"1613237184-1267","https://www.atptour.com/en/rankings/singles","Fernando Verdasco","https://www.atptour.com/en/players/fernando-verdasco/v306/overview","Player Stats","https://www.atptour.com/en/players/fernando-verdasco/v306/player-stats","6,359"
"1613237038-69","https://www.atptour.com/en/rankings/singles","Roberto Carballes Baena","https://www.atptour.com/en/players/roberto-carballes-baena/cf59/overview","Player Stats","https://www.atptour.com/en/players/roberto-carballes-baena/cf59/player-stats","Return Games Played"
