web-scraper-order,web-scraper-start-url,player-link,player-link-href,player-stats-link,player-stats-link-href,service-record,return-record,last-name,rank,age,turned-pro,weight,height
"1613278638-14","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Ernests Gulbis","https://www.atptour.com/en/players/ernests-gulbis/g858/overview","Player Stats","https://www.atptour.com/en/players/ernests-gulbis/g858/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""4,239""},{""service-record"":""Double Faults""},{""service-record"":""1,906""},{""service-record"":""1st Serve""},{""service-record"":""60%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""75%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""2,917""},{""service-record"":""Break Points Saved""},{""service-record"":""64%""},{""service-record"":""Service Games Played""},{""service-record"":""5,634""},{""service-record"":""Service Games Won""},{""service-record"":""81%""},{""service-record"":""Total Service Points Won""},{""service-record"":""65%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""28%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""2,853""},{""return-record"":""Break Points Converted""},{""return-record"":""37%""},{""return-record"":""Return Games Played""},{""return-record"":""5,634""},{""return-record"":""Return Games Won""},{""return-record"":""19%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""50%""}]","Gulbis","Singles
                                Ranking


                            
                        
                        
187                        
                    
                        
                            
                                
                            
                            LAT","32                                        
                                            
                                                (1988.08.30)","2004","187","6'3"""
"1613278833-57","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Sumit Nagal","https://www.atptour.com/en/players/sumit-nagal/n897/overview","Player Stats","https://www.atptour.com/en/players/sumit-nagal/n897/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""11""},{""service-record"":""Double Faults""},{""service-record"":""32""},{""service-record"":""1st Serve""},{""service-record"":""66%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""61%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""44%""},{""service-record"":""Break Points Faced""},{""service-record"":""89""},{""service-record"":""Break Points Saved""},{""service-record"":""53%""},{""service-record"":""Service Games Played""},{""service-record"":""108""},{""service-record"":""Service Games Won""},{""service-record"":""61%""},{""service-record"":""Total Service Points Won""},{""service-record"":""56%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""28%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""68""},{""return-record"":""Break Points Converted""},{""return-record"":""29%""},{""return-record"":""Return Games Played""},{""return-record"":""111""},{""return-record"":""Return Games Won""},{""return-record"":""18%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""45%""}]","Nagal","Singles
                                Ranking


                            
                        
                        
144                        
                    
                        
                            
                                
                            
                            IND","23                                        
                                            
                                                (1997.08.16)","2015","152","5'10"""
"1613278624-11","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Ramkumar Ramanathan","https://www.atptour.com/en/players/ramkumar-ramanathan/rb56/overview","Player Stats","https://www.atptour.com/en/players/ramkumar-ramanathan/rb56/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""253""},{""service-record"":""Double Faults""},{""service-record"":""134""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""74%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""48%""},{""service-record"":""Break Points Faced""},{""service-record"":""188""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""379""},{""service-record"":""Service Games Won""},{""service-record"":""79%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""186""},{""return-record"":""Break Points Converted""},{""return-record"":""31%""},{""return-record"":""Return Games Played""},{""return-record"":""368""},{""return-record"":""Return Games Won""},{""return-record"":""16%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Ramanathan","Singles
                                Ranking


                            
                        
                        
190                        
                    
                        
                            
                                
                            
                            IND","26                                        
                                            
                                                (1994.11.08)","2009","176","6'2"""
"1613278729-34","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Alejandro Tabilo","https://www.atptour.com/en/players/alejandro-tabilo/te30/overview","Player Stats","https://www.atptour.com/en/players/alejandro-tabilo/te30/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""21""},{""service-record"":""Double Faults""},{""service-record"":""10""},{""service-record"":""1st Serve""},{""service-record"":""65%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""56%""},{""service-record"":""Break Points Faced""},{""service-record"":""27""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""61""},{""service-record"":""Service Games Won""},{""service-record"":""82%""},{""service-record"":""Total Service Points Won""},{""service-record"":""65%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""25%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""56%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""24""},{""return-record"":""Break Points Converted""},{""return-record"":""38%""},{""return-record"":""Return Games Played""},{""return-record"":""59""},{""return-record"":""Return Games Won""},{""return-record"":""15%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Tabilo","Singles
                                Ranking


                            
                        
                        
167                        
                    
                        
                            
                                
                            
                            CHI","23                                        
                                            
                                                (1997.06.02)","2015","165","6'2"""
"1613278887-69","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Go Soeda","https://www.atptour.com/en/players/go-soeda/sc47/overview","Player Stats","https://www.atptour.com/en/players/go-soeda/sc47/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""324""},{""service-record"":""Double Faults""},{""service-record"":""300""},{""service-record"":""1st Serve""},{""service-record"":""56%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""67%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""841""},{""service-record"":""Break Points Saved""},{""service-record"":""54%""},{""service-record"":""Service Games Played""},{""service-record"":""1,320""},{""service-record"":""Service Games Won""},{""service-record"":""70%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""26%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""46%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""633""},{""return-record"":""Break Points Converted""},{""return-record"":""35%""},{""return-record"":""Return Games Played""},{""return-record"":""1,332""},{""return-record"":""Return Games Won""},{""return-record"":""17%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""47%""}]","Soeda","Singles
                                Ranking


                            
                        
                        
132                        
                    
                        
                            
                                
                            
                            JPN","36                                        
                                            
                                                (1984.09.05)","2003","160","5'10"""
"1613278674-22","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Marcel Granollers","https://www.atptour.com/en/players/marcel-granollers/g710/overview","Player Stats","https://www.atptour.com/en/players/marcel-granollers/g710/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""1,821""},{""service-record"":""Double Faults""},{""service-record"":""1,038""},{""service-record"":""1st Serve""},{""service-record"":""61%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""69%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""49%""},{""service-record"":""Break Points Faced""},{""service-record"":""3,181""},{""service-record"":""Break Points Saved""},{""service-record"":""57%""},{""service-record"":""Service Games Played""},{""service-record"":""5,298""},{""service-record"":""Service Games Won""},{""service-record"":""74%""},{""service-record"":""Total Service Points Won""},{""service-record"":""61%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""30%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""3,074""},{""return-record"":""Break Points Converted""},{""return-record"":""40%""},{""return-record"":""Return Games Played""},{""return-record"":""5,367""},{""return-record"":""Return Games Won""},{""return-record"":""23%""},{""return-record"":""Return Points Won""},{""return-record"":""38%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Granollers","Doubles
                                Ranking


                            
                        
                        
11                        
                    
                        
                            
                                
                            
                            ESP","34                                        
                                            
                                                (1986.04.12)","2003","176","6'3"""
"1613278724-33","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Hugo Gaston","https://www.atptour.com/en/players/hugo-gaston/g09o/overview","Player Stats","https://www.atptour.com/en/players/hugo-gaston/g09o/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""17""},{""service-record"":""Double Faults""},{""service-record"":""13""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""63%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""105""},{""service-record"":""Break Points Saved""},{""service-record"":""68%""},{""service-record"":""Service Games Played""},{""service-record"":""117""},{""service-record"":""Service Games Won""},{""service-record"":""71%""},{""service-record"":""Total Service Points Won""},{""service-record"":""58%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""35%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""47%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""74""},{""return-record"":""Break Points Converted""},{""return-record"":""38%""},{""return-record"":""Return Games Played""},{""return-record"":""117""},{""return-record"":""Return Games Won""},{""return-record"":""24%""},{""return-record"":""Return Points Won""},{""return-record"":""39%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Gaston","Singles
                                Ranking


                            
                        
                        
168                        
                    
                        
                            
                                
                            
                            FRA","20                                        
                                            
                                                (2000.09.26)","2018","149","5'8"""
"1613278738-36","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Emilio Gomez","https://www.atptour.com/en/players/emilio-gomez/ga36/overview","Player Stats","https://www.atptour.com/en/players/emilio-gomez/ga36/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""24""},{""service-record"":""Double Faults""},{""service-record"":""19""},{""service-record"":""1st Serve""},{""service-record"":""62%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""44%""},{""service-record"":""Break Points Faced""},{""service-record"":""64""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""96""},{""service-record"":""Service Games Won""},{""service-record"":""72%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""24%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""48%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""34""},{""return-record"":""Break Points Converted""},{""return-record"":""44%""},{""return-record"":""Return Games Played""},{""return-record"":""98""},{""return-record"":""Return Games Won""},{""return-record"":""15%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""47%""}]","Gomez","Singles
                                Ranking


                            
                        
                        
165                        
                    
                        
                            
                                
                            
                            ECU","29                                        
                                            
                                                (1991.11.28)","2013","178","6'1"""
"1613278602-6","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Mitchell Krueger","https://www.atptour.com/en/players/mitchell-krueger/kc12/overview","Player Stats","https://www.atptour.com/en/players/mitchell-krueger/kc12/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""62""},{""service-record"":""Double Faults""},{""service-record"":""32""},{""service-record"":""1st Serve""},{""service-record"":""60%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""65%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""48%""},{""service-record"":""Break Points Faced""},{""service-record"":""103""},{""service-record"":""Break Points Saved""},{""service-record"":""53%""},{""service-record"":""Service Games Played""},{""service-record"":""150""},{""service-record"":""Service Games Won""},{""service-record"":""68%""},{""service-record"":""Total Service Points Won""},{""service-record"":""58%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""23%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""52%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""76""},{""return-record"":""Break Points Converted""},{""return-record"":""36%""},{""return-record"":""Return Games Played""},{""return-record"":""153""},{""return-record"":""Return Games Won""},{""return-record"":""18%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""46%""}]","Krueger","Singles
                                Ranking


                            
                        
                        
195                        
                    
                        
                            
                                
                            
                            USA","27                                        
                                            
                                                (1994.01.12)","2012","180","6'2"""
"1613278860-63","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Arthur Rinderknech","https://www.atptour.com/en/players/arthur-rinderknech/rc91/overview","Player Stats","https://www.atptour.com/en/players/arthur-rinderknech/rc91/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""12""},{""service-record"":""Double Faults""},{""service-record"":""2""},{""service-record"":""1st Serve""},{""service-record"":""65%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""46%""},{""service-record"":""Break Points Faced""},{""service-record"":""14""},{""service-record"":""Break Points Saved""},{""service-record"":""71%""},{""service-record"":""Service Games Played""},{""service-record"":""20""},{""service-record"":""Service Games Won""},{""service-record"":""80%""},{""service-record"":""Total Service Points Won""},{""service-record"":""60%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""20%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""40%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""9""},{""return-record"":""Break Points Converted""},{""return-record"":""0%""},{""return-record"":""Return Games Played""},{""return-record"":""20""},{""return-record"":""Return Games Won""},{""return-record"":""0%""},{""return-record"":""Return Points Won""},{""return-record"":""29%""},{""return-record"":""Total Points Won""},{""return-record"":""46%""}]","Rinderknech","Singles
                                Ranking


                            
                        
                        
138                        
                    
                        
                            
                                
                            
                            FRA","25                                        
                                            
                                                (1995.07.23)","","190","6'5"""
"1613278683-24","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Michael Mmoh","https://www.atptour.com/en/players/michael-mmoh/mp01/overview","Player Stats","https://www.atptour.com/en/players/michael-mmoh/mp01/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""145""},{""service-record"":""Double Faults""},{""service-record"":""124""},{""service-record"":""1st Serve""},{""service-record"":""66%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""46%""},{""service-record"":""Break Points Faced""},{""service-record"":""248""},{""service-record"":""Break Points Saved""},{""service-record"":""56%""},{""service-record"":""Service Games Played""},{""service-record"":""380""},{""service-record"":""Service Games Won""},{""service-record"":""71%""},{""service-record"":""Total Service Points Won""},{""service-record"":""60%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""45%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""177""},{""return-record"":""Break Points Converted""},{""return-record"":""40%""},{""return-record"":""Return Games Played""},{""return-record"":""382""},{""return-record"":""Return Games Won""},{""return-record"":""18%""},{""return-record"":""Return Points Won""},{""return-record"":""34%""},{""return-record"":""Total Points Won""},{""return-record"":""47%""}]","Mmoh","Singles
                                Ranking


                            
                        
                        
177                        
                    
                        
                            
                                
                            
                            USA","23                                        
                                            
                                                (1998.01.10)","2016","198","6'2"""
"1613278701-28","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Zhizhen Zhang","https://www.atptour.com/en/players/zhizhen-zhang/z371/overview","Player Stats","https://www.atptour.com/en/players/zhizhen-zhang/z371/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""77""},{""service-record"":""Double Faults""},{""service-record"":""19""},{""service-record"":""1st Serve""},{""service-record"":""61%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""71%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""50%""},{""service-record"":""Break Points Faced""},{""service-record"":""74""},{""service-record"":""Break Points Saved""},{""service-record"":""66%""},{""service-record"":""Service Games Played""},{""service-record"":""132""},{""service-record"":""Service Games Won""},{""service-record"":""81%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""61""},{""return-record"":""Break Points Converted""},{""return-record"":""38%""},{""return-record"":""Return Games Played""},{""return-record"":""132""},{""return-record"":""Return Games Won""},{""return-record"":""17%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Zhang","Singles
                                Ranking


                            
                        
                        
173                        
                    
                        
                            
                                
                            
                            CHN","24                                        
                                            
                                                (1996.10.16)","2012","192","6'4"""
"1613278838-58","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Peter Gojowczyk","https://www.atptour.com/en/players/peter-gojowczyk/g967/overview","Player Stats","https://www.atptour.com/en/players/peter-gojowczyk/g967/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""941""},{""service-record"":""Double Faults""},{""service-record"":""488""},{""service-record"":""1st Serve""},{""service-record"":""55%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""74%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""48%""},{""service-record"":""Break Points Faced""},{""service-record"":""899""},{""service-record"":""Break Points Saved""},{""service-record"":""59%""},{""service-record"":""Service Games Played""},{""service-record"":""1,625""},{""service-record"":""Service Games Won""},{""service-record"":""77%""},{""service-record"":""Total Service Points Won""},{""service-record"":""62%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""27%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""49%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""796""},{""return-record"":""Break Points Converted""},{""return-record"":""39%""},{""return-record"":""Return Games Played""},{""return-record"":""1,635""},{""return-record"":""Return Games Won""},{""return-record"":""19%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Gojowczyk","Singles
                                Ranking


                            
                        
                        
143                        
                    
                        
                            
                                
                            
                            GER","31                                        
                                            
                                                (1989.07.15)","2006","183","6'2"""
"1613278842-59","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Bernabe Zapata Miralles","https://www.atptour.com/en/players/bernabe-zapata-miralles/z419/overview","Player Stats","https://www.atptour.com/en/players/bernabe-zapata-miralles/z419/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""8""},{""service-record"":""Double Faults""},{""service-record"":""13""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""63%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""46%""},{""service-record"":""Break Points Faced""},{""service-record"":""40""},{""service-record"":""Break Points Saved""},{""service-record"":""53%""},{""service-record"":""Service Games Played""},{""service-record"":""50""},{""service-record"":""Service Games Won""},{""service-record"":""62%""},{""service-record"":""Total Service Points Won""},{""service-record"":""56%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""35%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""55%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""27""},{""return-record"":""Break Points Converted""},{""return-record"":""56%""},{""return-record"":""Return Games Played""},{""return-record"":""46""},{""return-record"":""Return Games Won""},{""return-record"":""33%""},{""return-record"":""Return Points Won""},{""return-record"":""42%""},{""return-record"":""Total Points Won""},{""return-record"":""49%""}]","Zapata Miralles","Singles
                                Ranking


                            
                        
                        
142                        
                    
                        
                            
                                
                            
                            ESP","24                                        
                                            
                                                (1997.01.12)","","180","6'0"""
"1613278865-64","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Benjamin Bonzi","https://www.atptour.com/en/players/benjamin-bonzi/bm95/overview","Player Stats","https://www.atptour.com/en/players/benjamin-bonzi/bm95/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""35""},{""service-record"":""Double Faults""},{""service-record"":""17""},{""service-record"":""1st Serve""},{""service-record"":""57%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""68%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""46%""},{""service-record"":""Break Points Faced""},{""service-record"":""66""},{""service-record"":""Break Points Saved""},{""service-record"":""56%""},{""service-record"":""Service Games Played""},{""service-record"":""99""},{""service-record"":""Service Games Won""},{""service-record"":""71%""},{""service-record"":""Total Service Points Won""},{""service-record"":""59%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""30%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""52""},{""return-record"":""Break Points Converted""},{""return-record"":""48%""},{""return-record"":""Return Games Played""},{""return-record"":""98""},{""return-record"":""Return Games Won""},{""return-record"":""26%""},{""return-record"":""Return Points Won""},{""return-record"":""37%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Bonzi","Singles
                                Ranking


                            
                        
                        
137                        
                    
                        
                            
                                
                            
                            FRA","24                                        
                                            
                                                (1996.06.09)","2015","180","6'0"""
"1613278633-13","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Mikael Torpegaard","https://www.atptour.com/en/players/mikael-torpegaard/tc12/overview","Player Stats","https://www.atptour.com/en/players/mikael-torpegaard/tc12/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""6""},{""service-record"":""Double Faults""},{""service-record"":""6""},{""service-record"":""1st Serve""},{""service-record"":""59%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""70%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""53%""},{""service-record"":""Break Points Faced""},{""service-record"":""19""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""34""},{""service-record"":""Service Games Won""},{""service-record"":""76%""},{""service-record"":""Total Service Points Won""},{""service-record"":""63%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""17%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""46%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""11""},{""return-record"":""Break Points Converted""},{""return-record"":""45%""},{""return-record"":""Return Games Played""},{""return-record"":""35""},{""return-record"":""Return Games Won""},{""return-record"":""14%""},{""return-record"":""Return Points Won""},{""return-record"":""29%""},{""return-record"":""Total Points Won""},{""return-record"":""47%""}]","Torpegaard","Singles
                                Ranking


                            
                        
                        
188                        
                    
                        
                            
                                
                            
                            DEN","26                                        
                                            
                                                (1994.05.08)","2018","185","6'4"""
"1613278869-65","https://www.atptour.com/en/rankings/singles/?rankDate=2021-2-8&countryCode=all&rankRange=100-200","Jason Jung","https://www.atptour.com/en/players/jason-jung/j380/overview","Player Stats","https://www.atptour.com/en/players/jason-jung/j380/player-stats","[{""service-record"":""Singles Service Record""},{""service-record"":""Aces""},{""service-record"":""84""},{""service-record"":""Double Faults""},{""service-record"":""61""},{""service-record"":""1st Serve""},{""service-record"":""66%""},{""service-record"":""1st Serve Points Won""},{""service-record"":""65%""},{""service-record"":""2nd Serve Points Won""},{""service-record"":""51%""},{""service-record"":""Break Points Faced""},{""service-record"":""178""},{""service-record"":""Break Points Saved""},{""service-record"":""58%""},{""service-record"":""Service Games Played""},{""service-record"":""286""},{""service-record"":""Service Games Won""},{""service-record"":""74%""},{""service-record"":""Total Service Points Won""},{""service-record"":""60%""}]","[{""return-record"":""Singles Return Record""},{""return-record"":""1st Serve Return Points Won""},{""return-record"":""26%""},{""return-record"":""2nd Serve Return Points Won""},{""return-record"":""50%""},{""return-record"":""Break Points Opportunities""},{""return-record"":""139""},{""return-record"":""Break Points Converted""},{""return-record"":""35%""},{""return-record"":""Return Games Played""},{""return-record"":""288""},{""return-record"":""Return Games Won""},{""return-record"":""17%""},{""return-record"":""Return Points Won""},{""return-record"":""35%""},{""return-record"":""Total Points Won""},{""return-record"":""48%""}]","Jung","Singles
                                Ranking


                            
                        
                        
136                        
                    
                        
                            
                                
                            
                            TPE","31                                        
                                            
                                                (1989.06.15)","2011","152","5'11"""
